wind;pvo;pva;wave
0.58603209;0.035288915;0.17733769;0.90787756
0.56408292;0.009204367;0.08167924;0.89772421
0.56755412;0;6.17E-06;0.89470506
0.58067393;0;0;0.89168096
0.58760047;0;0;0.8885659
0.57698226;0;0;0.88518548
0.56395906;0;0;0.88098681
0.54501992;0;0;0.87573946
0.51785785;0;0;0.87756026
0.49045116;0;0;0.879381
0.46574199;0;0.000588594;0.88098347
0.4573296;0.010986427;0.061414704;0.87005204
0.47622424;0.050585307;0.15471452;0.85902125
0.51987964;0.12708434;0.19015701;0.8466835
0.58708966;0.18907589;0.21761101;0.85780394
0.68431669;0.2176521;0.23204654;0.86892289
0.77771813;0.21982931;0.22697882;0.87510967
0.86048198;0.26191324;0.26664433;0.92642444
0.92594296;0.29505467;0.29768699;0.9515686
0.96947002;0.31570899;0.31702244;0.95835721
0.99018401;0.35221899;0.36273861;0.97063363
0.99601847;0.36118886;0.41877431;0.97906977
0.99802715;0.31868702;0.49712926;0.98336661
0.99843031;0.16979045;0.39604914;0.99174982
0.99876142;0.03365349;0.23019367;0.99643737
0.99874872;0.007980682;0.13203299;0.99820083
0.99868309;0;0;0.99807709
0.99856794;0;0;0.99705082
0.99843609;0;0;0.99591744
0.99881566;0;0;0.99611187
0.99932259;0;0;0.99620456
0.9996224;0;0;0.99621165
0.99973142;0;0;0.99804062
0.99966604;0;0;0.99848586
0.99959922;0;9.72E-05;0.99764937
0.99947828;0.008311658;0.080415599;0.99783128
0.99931228;0.051308896;0.20289338;0.99754894
0.99909431;0.15720439;0.27775532;0.99600202
0.99893129;0.24950698;0.3180663;0.9975034
0.99885428;0.30606088;0.33660877;0.99802846
0.99910271;0.32973304;0.3369613;0.99928647
0.99953216;0.37602767;0.37034118;0.99993157
0.99975926;0.40457344;0.39149749;1
0.99982989;0.41166145;0.40196458;1
0.99985933;0.39037445;0.40359342;1
0.99988389;0.3426069;0.40101904;0.99976391
0.99988496;0.26786515;0.39250141;0.99939471
0.99985176;0.13583595;0.30715635;0.99938005
0.99949175;0.020479379;0.17944804;0.99936312
0.99798751;0.006384672;0.055512466;0.99933749
0.99315;0;0;0.99932104
0.98113084;0;0;0.99937624
0.96298194;0;0;0.99918467
0.95395607;0;0;0.99927336
0.95742017;0;0;0.99880809
0.9638536;0;0;0.99772805
0.96516258;0;0;0.99534202
0.95257467;0;0;0.99012107
0.92015553;0;0.000106384;0.9846496
0.86498243;0.001953347;0.12045464;0.97883081
0.81287169;0.055605032;0.32339889;0.97236657
0.79043555;0.22207302;0.48248965;0.96247208
0.78501016;0.35621637;0.49969894;0.95466375
0.79208952;0.43003556;0.4841029;0.94583118
0.80003732;0.44893509;0.45437813;0.93663967
0.7985397;0.50378448;0.48432943;0.92876577
0.78493273;0.53133035;0.50121832;0.91900909
0.75985861;0.52852416;0.50867558;0.90525687
0.72726774;0.45509869;0.46933186;0.89149213
0.69341636;0.36263514;0.41953659;0.87717146
0.67605871;0.25709373;0.36313957;0.86236823
0.65002537;0.13823457;0.27312529;0.85671031
0.61259592;0.027294807;0.15414712;0.8509621
0.57887143;0.007509986;0.066413745;0.84530854
0.55047113;0;0;0.84833837
0.54053766;0;0;0.84882313
0.52100796;0;0;0.84787178
0.49767047;0;0;0.85602975
0.47331712;0;0;0.8551327
0.43841261;0;0;0.85148293
0.39539286;0;0;0.84310949
0.36636588;0;0;0.83106494
0.3897672;0;0.000146895;0.81163228
0.43315339;0.006575008;0.056496311;0.80017734
0.46404314;0.048172921;0.14338227;0.78405237
0.47532934;0.12459795;0.17098129;0.76585555
0.48047283;0.19563785;0.22147603;0.77332264
0.49421322;0.24150011;0.2565583;0.78068292
0.50733584;0.26450348;0.27323797;0.78772736
0.52484179;0.29848236;0.30460498;0.78282601
0.53818738;0.31777954;0.32247537;0.77772295
0.54624206;0.32060653;0.32561702;0.77200055
0.55514115;0.31392455;0.32318857;0.76340055
0.56641424;0.28729686;0.3092072;0.75495601
0.55802846;0.23796898;0.29045072;0.74712968
0.531748;0.13756782;0.22886428;0.73626637
0.50486857;0.031010609;0.14686169;0.72510666
0.49179029;0.010154074;0.069147684;0.71388465
0.49627298;0;0;0.70845455
0.5169335;0;0;0.70303977
0.53397667;0;0;0.69753349
0.54222596;0;0;0.69730014
0.5382871;0;0;0.69701219
0.51654774;0;0;0.69675803
0.47944441;0;0;0.68538153
0.42879468;0;0;0.67371154
0.3780385;0;3.38E-05;0.66210848
0.34826922;0.001841147;0.096016698;0.6506139
0.34492257;0.05356938;0.27129954;0.63927639
0.37423629;0.20501569;0.4126808;0.62791747
0.44338754;0.30998966;0.40226823;0.62525916
0.52402663;0.34831557;0.37902516;0.62223434
0.6516484;0.33523753;0.34435725;0.61903626
0.77834916;0.35233429;0.35387889;0.63895708
0.86298668;0.34826913;0.34682682;0.65844154
0.90259045;0.325986;0.32521173;0.67763466
0.92002225;0.26420268;0.27292308;0.74615037
0.92440236;0.1981255;0.21193774;0.80028665
0.91963929;0.13184583;0.14963652;0.83779025
0.92895502;0.074509487;0.11345214;0.89367402
0.95543134;0.011023886;0.081557527;0.91954613
0.97852778;0.004426914;0.01798445;0.93559891
0.9925825;0;0;0.95947653
0.99737775;0;0;0.97273916
0.999116;0;0;0.98114461
0.99964255;0;0;0.99232256
0.99977088;0;0;0.99580723
0.99943489;0;0;0.99796671
0.99738127;0;0;0.99690586
0.99102646;0;0;0.99503642
0.97958624;0;0;0.99045867
0.95939368;0.0053142;0.068509042;0.98318887
0.93574125;0.050114743;0.21864471;0.97173309
0.92065275;0.18198818;0.34239608;0.9576053
0.9188357;0.2911329;0.38196054;0.9533366
0.92837828;0.35446981;0.39412349;0.94761854
0.93749601;0.37609893;0.38162804;0.94177252
0.9419505;0.38157359;0.37397018;0.93919528
0.93912023;0.36061174;0.35506183;0.9368031
0.93179965;0.31903481;0.32096362;0.93408763
0.9222374;0.26575536;0.27538681;0.92829955
0.90462655;0.20615581;0.22068602;0.92170823
0.88996154;0.14394128;0.16390195;0.91347516
0.86820155;0.08616589;0.11626966;0.90259182
0.82066697;0.019538686;0.070125021;0.8896054
0.77700126;0.005101786;0.038946327;0.87632596
0.75612319;0;0;0.85847664
0.75412458;0;0;0.84082764
0.75235426;0;0;0.82197309
0.74884003;0;0;0.80324984
0.74370593;0;0;0.78387713
0.72661525;0;0;0.76316166
0.70663202;0;0;0.74860346
0.68453187;0;0;0.73387474
0.63520223;0;0;0.71909386
0.59370285;3.12E-05;1.28E-01;0.70618832
0.57802647;0.047960371;0.35059804;0.69338179
0.58524084;0.23860469;0.56783271;0.68055493
0.613702;0.40977356;0.61548388;0.68413717
0.64631194;0.52703017;0.61671072;0.68763328
0.68779933;0.59089184;0.59385991;0.69116843
0.72137761;0.62107253;0.57725811;0.6877054
0.75056547;0.60889459;0.55796862;0.68429244
0.77239704;0.56054652;0.53173995;0.68088436
0.78213364;0.4957273;0.50673211;0.68752873
0.78694028;0.40681374;0.46851623;0.69419765
0.77203345;0.29959756;0.41991752;0.70110691
0.75513333;0.16478084;0.27907982;0.72472745
0.74352098;0.034548018;0.14499605;0.74522483
0.74462008;0.006509924;0.0855143;0.76566052
0.74619818;3.11E-05;9.57E-05;0.78313047
0.74254435;0;0;0.79919505
0.76586354;0;0;0.81402218
0.80952036;0;0;0.85300112
0.85581994;0;0;0.892129
0.89808905;0;0;0.92822289
0.92472464;0;0;0.94333082
0.94234312;0;0;0.95864141
0.95876753;0;0;0.96874654
0.96977055;0.004352897;0.044599202;0.97757518
0.97472489;0.043592654;0.14154412;0.98423803
0.97726494;0.12360037;0.18364203;0.98651809
0.97979534;0.22308823;0.27247342;0.98683614
0.979325;0.31915888;0.35079339;0.98601252
0.9765414;0.40715253;0.41040882;0.98466545
0.97789949;0.47717059;0.45251888;0.97821885
0.98231339;0.52433324;0.48492017;0.96682698
0.98494571;0.54245663;0.51238108;0.96043301
0.98398864;0.49767768;0.5090878;0.96746653
0.98101288;0.42393041;0.49773711;0.971443
0.97782761;0.32294768;0.47289088;0.97557265
0.97515613;0.18523602;0.39887321;0.97789234
0.97053564;0.037634395;0.24572918;0.97980291
0.96955562;0.004172763;0.19792312;0.98164731
0.97262686;0;0;0.98137856
0.97663212;0;0;0.98087698
0.97487479;0;0;0.97984433
0.96938622;0;0;0.98161381
0.96394342;0;0;0.98335463
0.9589445;0;0;0.98441416
0.95208514;0;0;0.97883123
0.94030696;0;0;0.97307628
0.93644106;0;0;0.96770239
0.94264841;0.000744985;0.09577997;0.96563655
0.94376367;0.044219464;0.28123021;0.9630751
0.93490934;0.21077451;0.45935738;0.96017492
0.92810601;0.35551098;0.50396526;0.95889717
0.92464626;0.44847929;0.51056182;0.95742565
0.91954195;0.49128351;0.494829;0.9556393
0.92259997;0.56754589;0.53352046;0.95608151
0.93358278;0.61510384;0.56209636;0.95618111
0.9480226;0.62758666;0.58599418;0.95624393
0.96397364;0.56097561;0.57000029;0.95984483
0.97754115;0.46339571;0.54391837;0.96314067
0.98545241;0.34185264;0.50301349;0.96638113
0.98888165;0.18136376;0.45082089;0.97193712
0.99062574;0.028811919;0.2904405;0.97555417
0.99246854;0.004611347;0.12944552;0.97889739
0.99387747;0;0;0.98510557
0.99477422;0;0;0.98885518
0.99568617;0;0;0.99164027
0.99652231;0;0;0.99485415
0.99713486;0;0;0.99820542
0.99699122;0;0;0.99947637
0.99648154;0;0;0.9999873
0.99540955;0;0;0.99994487
0.99224699;0;0;0.99952322
0.9868263;9.04E-06;9.90E-02;0.99962544
0.98259699;0.042131733;0.27560377;0.9997468
0.9808296;0.20805193;0.45086372;0.99984354
0.97899783;0.33886579;0.47528088;0.99961573
0.97568846;0.4089883;0.46145111;0.99959892
0.97210485;0.42412603;0.42479724;0.99960679
0.96880007;0.46217716;0.43736854;0.99924153
0.96575928;0.47204548;0.44169813;0.99854213
0.9637298;0.45438942;0.43641165;0.99737144
0.96208841;0.39213482;0.40047121;0.99516952
0.95841938;0.31444144;0.3492201;0.99249291
0.9500367;0.22771171;0.28675178;0.98856705
0.933366;0.13096331;0.2595489;0.98494166
0.89825243;0.020293444;0.18704295;0.97947067
0.8616966;0.003853418;0.093570799;0.97127593
0.8364076;0;0;0.96191645
0.81899786;0;0;0.94888544
0.79485184;0;0;0.93312794
0.77815467;0;0;0.91881484
0.76746356;0;0;0.90467709
0.76099873;0;0;0.89031792
0.74953264;0;0;0.87757266
0.73144031;0;0;0.86313188
0.72332424;0;0;0.84565729
0.71147627;0.000909594;0.070173979;0.82730383
0.71412235;0.039257355;0.21889816;0.80808425
0.73261917;0.17504695;0.35531279;0.7878648
0.77789932;0.28791443;0.38910538;0.78507066
0.8309024;0.35468909;0.39372811;0.7821486
0.87429774;0.37909031;0.38102323;0.77890587
0.90720898;0.40492439;0.3927874;0.77940679
0.92369187;0.40667447;0.39515406;0.77944374
0.93454009;0.38654283;0.38250554;0.77883458
0.94161344;0.32171041;0.32941392;0.79705071
0.94643492;0.24716023;0.26357344;0.81052881
0.95105678;0.17021778;0.19309121;0.81904507
0.95353991;0.1046979;0.17734089;0.82942957
0.95356393;0.018096294;0.14178008;0.83474559
0.95323586;0.00553552;0.059206415;0.8383463
0.95266539;0;0;0.84474719
0.95421326;0;0;0.85044944
0.95127088;0;0;0.85450161
0.94566476;0;0;0.86000198
0.93866527;0;0;0.86521602
0.92839205;0;0;0.8703934
0.91459334;0;0;0.84550619
0.90196013;0;0;0.82053781
0.89868325;0;0;0.79576266
0.90189058;0.002624472;0.027131127;0.76739502
0.90886533;0.033579011;0.12528528;0.73877525
0.91765666;0.12196383;0.19318947;0.70943457
0.92135465;0.19743106;0.23543116;0.71357167
0.91644371;0.24198735;0.2590887;0.71649504
0.88981086;0.25840068;0.26445639;0.71750778
0.85128957;0.28965566;0.29177773;0.73200226
0.80651754;0.30561101;0.30649161;0.74628866
0.76075017;0.30533612;0.30728257;0.7605316
0.71801716;0.30330724;0.31042001;0.76767319
0.6675064;0.28044885;0.30742753;0.77419102
0.61785263;0.23173249;0.30677694;0.78034461
0.55837178;0.12762867;0.23983324;0.77085865
0.4979333;0.019215764;0.14250827;0.75920415
0.44770309;0.004395923;0.074504025;0.74623036
0.41577446;0;0;0.72452593
0.41126207;0;0;0.70335066
0.38935548;0;0;0.68206257
0.37292096;0;0;0.68089461
0.37015781;0;0;0.67378324
0.3679986;0;0;0.65923035
0.36783367;0;0;0.65166241
0.35870531;0;0;0.64353836
0.36071199;0;0;0.63474178
0.37452918;0.001208442;0.04981523;0.62925553
0.39762136;0.033275757;0.22741073;0.62371421
0.4505775;0.18957303;0.41081369;0.61807299
0.54459548;0.34689358;0.49751908;0.62243128
0.65737563;0.47046417;0.54226345;0.62681735
0.76455897;0.5559206;0.55611336;0.63117671
0.84422112;0.58791369;0.54502851;0.67540294
0.89021569;0.58007467;0.5297991;0.70659024
0.90857619;0.53775555;0.50723755;0.72882289
0.91263205;0.42643404;0.43377471;0.79556942
0.90795541;0.30956328;0.34024444;0.84597278
0.90165824;0.19897166;0.24232608;0.8787275
0.89056832;0.11139612;0.18447939;0.89863634
0.88510787;0.01877638;0.11350393;0.91402626
0.89671957;0.006313679;0.037606992;0.9269793
0.91344953;0;0;0.93803388
0.92343026;0;0;0.93748629
0.91998798;0;0;0.92793632
0.91178972;0;0;0.91247374
0.90555376;0;0;0.88732773
0.90179104;0;0;0.86225712
0.89701068;0;0;0.85522711
0.89445192;0;0;0.84837127
0.88035631;0;0;0.8416208
0.86198664;9.83E-05;4.91E-02;0.83689833
0.85255271;0.031968631;0.23102133;0.83154619
