wind;pvo;pva;wave
0.99796736;0;0;0.99935246
0.9978891;0;0;0.99944407
0.99777412;0;0;0.99965155
0.9976331;0;0;0.99965173
0.99694419;0;0;0.99937379
0.99613273;0;0;0.99901521
0.99647164;0;0;0.99835205
0.99771577;0.000385551;0.017692186;0.99711812
0.99765182;0.034817621;0.13130224;0.9959389
0.99199814;0.13823935;0.19211888;0.99439633
0.96516281;0.11740424;0.16672242;0.99201864
0.92147255;0.24210353;0.30161685;0.99136794
0.86074179;0.4107036;0.46259221;0.98952967
0.75240678;0.55224365;0.57622856;0.98688835
0.64814895;0.5993256;0.60344553;0.98614186
0.56770533;0.61148238;0.61762452;0.98540902
0.56434923;0.58526003;0.62569427;0.98467022
0.57730329;0.38576013;0.44497672;0.98441237
0.57544798;0.21286306;0.25677592;0.9841547
0.54296643;0.07927385;0.11106625;0.98389602
0.51176691;0.014768533;0.081538185;0.98491824
0.51138407;0.017004041;0.028128181;0.98594052
0.47230384;0;0;0.9869436
0.43353832;0;0;0.98645389
0.40422893;0;0;0.98591471
0.36864427;0;0;0.98521703
0.35435042;0;0;0.98393285
0.35359427;0;0;0.98268819
0.34288841;0;0;0.98131573
0.37569609;0;0;0.98128474
0.47377938;0;0;0.98105848
0.59878898;2.24E-05;0.048667978;0.9806459
0.67730534;0.028936498;0.15144849;0.97810507
0.71845651;0.13051388;0.16914457;0.97488844
0.73549765;0.099979237;0.11290154;0.97039855
0.74223447;0.17019674;0.17481649;0.9686659
0.77623707;0.25062525;0.23755109;0.96640313
0.84703946;0.31713703;0.28169277;0.96361732
0.91018826;0.41841033;0.36383426;0.96313965
0.95681643;0.50355965;0.43439361;0.96078253
0.97945285;0.55193073;0.50537133;0.95655584
0.9710924;0.36869007;0.36787313;0.95337784
0.93710369;0.20868549;0.22111648;0.94846964
0.87238318;0.083101854;0.10599315;0.94290823
0.7598083;0.019957054;0.086567029;0.9342792
0.61608136;0.025014227;0.031815067;0.92248088
0.51440245;0;0;0.90661621
0.4701995;0;0;0.89778519
0.49078432;0;0;0.88773966
0.56442451;0;0;0.87724471
0.56697965;0;0;0.86946332
0.51222664;0;0;0.85969198
0.48385382;0;0;0.84897101
0.51241994;0;0;0.83174312
0.55682206;0;0;0.81397569
0.62156481;0;0.048329599;0.79619968
0.70958549;0.031998701;0.21561462;0.78648627
0.81683689;0.21609077;0.40330166;0.7768532
0.8819375;0.35489234;0.46700424;0.76703846
0.92270005;0.4066551;0.43120706;0.77222592
0.95206112;0.38563669;0.3875553;0.77735782
0.9700889;0.30824757;0.31905019;0.78235191
0.98498654;0.40631133;0.41248614;0.79607439
0.99193978;0.48940432;0.49076346;0.80516744
0.99391198;0.53876114;0.56203908;0.81197786
0.99402755;0.45476982;0.54339254;0.83424544
0.99545288;0.34120667;0.52260357;0.84272516
0.99483103;0.19950461;0.48455024;0.8461715
0.99132299;0.042517625;0.33980685;0.85398197
0.98626763;0.049811505;0.12596893;0.85776877
0.98598021;0;0;0.8598597
0.99010837;0;0;0.86369956
0.99440247;0;0;0.86677015
0.99617141;0;0;0.86949337
0.99648166;0;0;0.87245923
0.99627602;0;0;0.87494326
0.99568319;0;0;0.87728822
0.99573505;0;0;0.88236827
0.99530125;0;0;0.88715649
0.99493003;0;0.067309916;0.89139491
0.99580252;0.024779964;0.29948419;0.8964774
0.99654454;0.22654428;0.55930847;0.90147424
0.99721944;0.40816352;0.63798678;0.9063617
0.99722093;0.55008215;0.62402874;0.9090209
0.99686974;0.63187456;0.65956366;0.911578
0.99560475;0.7356497;0.71752083;0.91406775
0.99302;0.68870997;0.66333699;0.91623223
0.98750538;0.59791744;0.59540462;0.91839629
0.98280972;0.47907621;0.50285935;0.9205575
0.98191643;0.43046618;0.51511657;0.92300171
0.98016238;0.3422828;0.53664088;0.92537546
0.97429419;0.20937258;0.54547185;0.92773741
0.96217847;0.044900142;0.39065242;0.9306789
0.95226133;0.051887013;0.15580165;0.93353367
0.94386381;0;0;0.93636584
0.9365195;0;0;0.93860304
0.91909552;0;0;0.94077373
0.90864235;0;0;0.94267786
0.90244615;0;0;0.94095862
0.89014632;0;0;0.93913603
0.8733533;0;0;0.93720967
0.84771985;0;0;0.93306136
0.82008207;0;0;0.92808545
0.77986985;0;0.076671302;0.92241955
0.72947592;0.017283641;0.37631717;0.91394651
0.69606012;0.24110194;0.70687544;0.90369153
0.65718603;0.47715592;0.81229299;0.89028132
0.61851114;0.6110183;0.78584152;0.88198024
0.55828297;0.66480196;0.7296446;0.87097132
0.48903009;0.63187253;0.66113472;0.85867202
0.44202554;0.7344839;0.71614146;0.84349072
0.42270762;0.79452902;0.77072412;0.82781327
0.42751142;0.79753196;0.83850098;0.81060874
0.47776839;0.67502648;0.85727352;0.79392666
0.49892193;0.50042796;0.86398363;0.77625602
0.52971715;0.27710471;0.83057445;0.75849664
0.59149998;0.034996003;0.58331704;0.74631041
0.66397452;0.005659282;0.2787382;0.73377478
0.73928976;0;0;0.72109026
0.80717522;0;0;0.72718412
0.85913044;0;0;0.73158091
0.90234697;0;0;0.73576736
0.93939382;0;0;0.75251472
0.96348208;0;0;0.76474786
0.97470665;0;0;0.77550858
0.98353612;0;0;0.81955183
0.99092168;0;0;0.84502995
0.99564624;3.98E-05;0.006224215;0.86219025
0.99792188;0.031482749;0.12259273;0.89543909
0.99899;0.16179614;0.20310046;0.92199385
0.99946201;0.18869686;0.19880976;0.93492949
0.99981165;0.23457091;0.25497985;0.95140898
0.999951;0.2605755;0.28957242;0.96483088
1;0.2271644;0.2658695;0.97389019
1;0.3100256;0.32673979;0.98540211
1;0.38283736;0.37267798;0.9930917
1;0.43249103;0.40648136;0.99682075
1;0.33941656;0.33877531;0.99857283
1;0.23726457;0.26176471;0.99911791
1;0.13139786;0.18259621;0.99938548
0.99968576;0.032638147;0.14550085;0.99996686
