wind;pvo;pva;wave
0.23433369;0.31969541;0.49796113;0.73705971
0.20088288;0.48314252;0.54224253;0.73142648
0.18065692;0.59579003;0.5235008;0.72579104
0.17290182;0.65280557;0.49378166;0.72097462
0.17709506;0.68780494;0.50376129;0.70569515
0.19275662;0.67193902;0.54960728;0.69065821
0.22263227;0.60347927;0.62240469;0.67584282
0.26278055;0.4368934;0.62162328;0.66485548
0.29847372;0.24265015;0.46770906;0.65324855
0.33562571;0.048655953;0.29218504;0.64159709
0.35758492;0;0;0.63165092
0.33809221;0;0;0.62129259
0.29774848;0;0;0.610695
0.26496932;0;0;0.59834349
0.23194277;0;0;0.58634686
0.20164387;0;0;0.57395196
0.17499256;0;0;0.56442565
0.1514138;0;0;0.5547502
0.13739268;0;0;0.54498041
0.1316199;0;0;0.53725708
0.13481826;0;0;0.52943909
0.14868051;0;0;0.52088004
0.16632123;0;0.01168638;0.51569474
0.18119253;0.08174289;0.16891955;0.51048213
0.1975612;0.23444904;0.32319617;0.50524431
0.20213573;0.33242404;0.3527984;0.5006125
0.18985537;0.38260493;0.3479501;0.49580687
0.17558792;0.38834551;0.32419804;0.49055085
0.16760057;0.37366137;0.31523508;0.48260251
0.16235913;0.33209825;0.29794782;0.47430509
0.15358689;0.27137929;0.26873463;0.46588928
0.15039445;0.18196096;0.21030691;0.45990276
0.16495021;0.092448726;0.13517123;0.45379245
0.19828533;0.013278188;0.050170794;0.44753408
0.25662285;5.15E-05;0.000170142;0.44530779
0.30879581;0;0;0.44300759
0.34945402;0;0;0.44059837
0.37298098;0;0;0.43830287
0.3563343;0;0;0.43592641
0.30778837;0;0;0.43351531
0.26342028;0;0;0.43232316
0.2400002;0;0;0.43078852
0.23976432;0;0;0.42918718
0.25365931;0;0;0.42926541
0.28291985;0;0;0.42934126
0.31714031;0;0;0.42940736
0.34466022;8.05E-06;0.00730191;0.42801684
0.36883578;0.067048833;0.11108742;0.42591003
0.3870942;0.15278134;0.18419479;0.42389029
0.39602426;0.22284254;0.22941168;0.41857076
0.38062117;0.26732659;0.2558758;0.41328174
0.34139803;0.28599232;0.2614544;0.40803176
0.30643788;0.28560716;0.25863132;0.40011048
0.28593189;0.2637876;0.24522574;0.3917855
0.27338052;0.22350194;0.22410411;0.38362658
0.27066499;0.15000053;0.17246288;0.37662837
0.26651865;0.077542171;0.11032219;0.36968297
0.26521373;0.009749009;0.041224942;0.36242381
0.27194029;0.000103334;0;0.35616696
0.2755976;0;0;0.34983316
0.26251513;0;0;0.34308481
0.23788817;0;0;0.33017918
0.21304543;0;0;0.31701338
0.19269332;0;0;0.30373633
0.17591774;0;0;0.29688296
0.16171019;0;0;0.28993702
0.16872039;0;0;0.28288594
0.18302065;0;0;0.27782235
0.20066875;0;0;0.27275354
0.21900895;0;0;0.26768708
0.22521432;1.13E-05;0.007084898;0.2668049
0.2228397;0.064084321;0.10533802;0.26594228
0.22326912;0.13861153;0.16314769;0.26507279
0.21989657;0.20472309;0.21032245;0.26120102
0.20262173;0.2480045;0.23899436;0.25734416
0.17860936;0.26750657;0.25071144;0.25351566
0.16541043;0.27801007;0.2578809;0.25023091
0.17475523;0.26786175;0.2520715;0.24698338
0.18058585;0.23710743;0.23645093;0.24380536
0.19020109;0.16966511;0.19417581;0.24401072
0.20439053;0.095703132;0.14097404;0.24422932
0.21636117;0.016809728;0.065506265;0.2444649
0.220413;0.000181457;0;0.24700335
0.21514291;0;0;0.24955224
0.21028763;0;0;0.25211206
0.19808069;0;0;0.24225625
0.17414524;0;0;0.23251104
0.15177281;0;0;0.22297631
0.13534567;0;0;0.22765635
0.12752506;0;0;0.23214093
0.12298127;0;0;0.23647276
0.11887658;0;0;0.24499974
0.12228499;0;0;0.25271317
0.13177787;0;0;0.25952959
0.13906105;7.69E-05;0.024998926;0.26897776
0.14207724;0.094128549;0.17948425;0.27564815
0.13419054;0.23342177;0.31291693;0.28063273
0.11826935;0.34137416;0.3642306;0.28170592
0.090098932;0.41299844;0.37776968;0.2821824
0.056858845;0.44594452;0.36929053;0.28182092
0.032310668;0.4832266;0.38683894;0.2836591
0.021716353;0.48502371;0.41308701;0.28530216
0.025814079;0.44779909;0.45219496;0.28681669
0.056150198;0.32411093;0.42846191;0.29034457
0.10502564;0.18496479;0.3327814;0.29379669
0.15093152;0.038173176;0.19540948;0.2972036
0.17807035;0.000809749;0.00063624;0.29761621
0.15809204;0;0;0.29791975
0.12309126;0;0;0.29811993
0.11064467;0;0;0.29881996
0.13374963;0;0;0.29948086
0.16544561;0;0;0.30003521
0.19101979;0;0;0.30096641
0.21898668;0;0;0.30165902
0.25909343;0;0;0.30194071
0.32188278;0;0;0.31463176
0.39536577;0;0;0.32338905
0.45849121;0;0;0.32308698
0.50097883;0.000223688;0.034885351;0.33628267
0.52794766;0.102515;0.19559917;0.33936241
0.55537117;0.24672607;0.33242214;0.31634253
0.61599499;0.33334628;0.35081252;0.35435241
0.68136317;0.37084177;0.34172165;0.38746688
0.74075502;0.36398971;0.31824768;0.40565705
0.80229849;0.29540798;0.27233696;0.44148076
0.85304385;0.21413957;0.20881552;0.47700959
0.88595456;0.1339917;0.13524622;0.50765204
0.92894059;0.090292171;0.094890684;0.51524889
0.96295375;0.047061633;0.056618977;0.52088261
0.98247772;0.003456347;0.018538782;0.52329975
0.99089092;0;0;0.52688575
0.99265212;0;0;0.53030545
0.99302471;0;0;0.53563631
0.99161655;0;0;0.54349053
0.98588669;0;0;0.55249298
0.97161567;0;0;0.56110942
0.94557357;0;0;0.54486525
0.91146284;0;0;0.52789199
0.8544032;0;0;0.51028687
0.77804798;0;0;0.49258825
0.70000792;0;0;0.47385323
0.61781532;0;0;0.45524684
0.54355377;0.000237681;0.011695676;0.44537726
0.48079261;0.074525982;0.10556604;0.43527371
0.46042743;0.13160685;0.14612827;0.42523944
0.47084042;0.19728431;0.20039618;0.41984594
0.48946676;0.24645421;0.23781145;0.41453558
0.49353176;0.27593428;0.25684699;0.40927708
0.47983247;0.3298803;0.29532817;0.40524429
0.44766361;0.36469245;0.32802564;0.40123132
0.38766345;0.36788595;0.37035072;0.39725745
0.31362039;0.26383156;0.33105075;0.39531565
0.250512;0.15170477;0.25724199;0.39338294
0.2182062;0.033050083;0.15254828;0.39142996
0.20017001;0.001665614;0.000251616;0.39218414
0.19643317;0;0;0.39297658
0.21702324;0;0;0.39382416
0.266718;0;0;0.39325145
0.33789873;0;0;0.39266416
0.42050031;0;0;0.39202476
0.50849378;0;0;0.41503131
0.5823341;0;0;0.43706024
0.62757719;0;0;0.4580856
0.64410108;0;0;0.47667158
0.63421714;0;0;0.48589554
0.60262668;0;0;0.48624229
0.55829471;0.001711252;0.1040943;0.49472919
0.50295174;0.16423517;0.35724038;0.49829304
0.44781336;0.37889451;0.58100504;0.49982268
0.41185692;0.5634774;0.63317478;0.51328737
0.4099699;0.7015779;0.62000597;0.52417958
0.42602178;0.78435874;0.59574461;0.53424245
0.43426359;0.77705139;0.57980543;0.53384185
0.41920656;0.71311635;0.59767687;0.53344762
0.33462194;0.60014755;0.6238122;0.53324646
0.24059494;0.39867485;0.54989094;0.53327584
0.17080763;0.20398097;0.37705687;0.53343236
0.1228278;0.038252458;0.16405976;0.53380865
0.092383884;0.001373114;0.000171961;0.53588814
0.075628459;0;0;0.53802228
0.072081864;0;0;0.54027021
0.07169795;0;0;0.54580134
0.068568498;0;0;0.55133814
0.060489297;0;0;0.55689865
0.048525903;0;0;0.56422073
0.041269109;0;0;0.57150543
0.045001056;0;0;0.57882249
0.060548108;0;0;0.59305775
0.082784034;0;0;0.60725915
0.1050232;0;0;0.62148494
0.13096574;0.001091361;0.018712945;0.63279974
0.16549361;0.081379138;0.11336048;0.64404327
0.22380604;0.1239326;0.14337046;0.65533561
0.292963;0.20646778;0.21349922;0.66062987
0.36643711;0.29080856;0.27700907;0.66589165
0.43463832;0.37169355;0.32587028;0.67111373
0.47943053;0.44156343;0.37179747;0.6906507
0.52240866;0.48716298;0.42387715;0.71026111
0.58959341;0.4902451;0.50214684;0.7299028
0.64679587;0.37903526;0.50577229;0.75866389
0.68633372;0.23720169;0.43674999;0.78751385
0.73266774;0.061626557;0.34094995;0.81600797
0.78818387;0.007380885;0.003169392;0.83411455
0.83745164;0;0;0.85118151
0.87026864;0;0;0.86653793
0.88701272;0;0;0.88415641
0.89126724;0;0;0.89973354
0.89271152;0;0;0.91384691
0.89748776;0;0;0.92292464
0.90911472;0;0;0.93073237
0.92677063;0;0;0.93751937
0.94627017;0;0;0.94559824
0.96080905;0;0;0.95269203
0.96806413;0;0;0.95856053
0.97059196;0.003274108;0.085641362;0.96270335
0.96917045;0.14929219;0.28646129;0.96625626
0.96648186;0.30916262;0.43775427;0.96925652
0.9681567;0.42400855;0.45844159;0.97417533
0.97520953;0.48884588;0.44762406;0.97760522
0.98204404;0.50552374;0.4265343;0.98036951
0.98422253;0.57725167;0.4664906;0.98339689
0.98431075;0.60793871;0.52314383;0.98588258
0.98515522;0.58513224;0.61055183;0.98806047
0.98915458;0.40045476;0.55142581;0.98977762
0.99138993;0.2151673;0.40634516;0.9912641
0.99121678;0.044517256;0.21058178;0.99208832
0.99028611;0.003085498;0.001611958;0.99253488
0.98811781;0;0;0.99300659
0.98432833;0;0;0.99354863
0.97820848;0;0;0.99505067
0.96982479;0;0;0.99662435
0.9599449;0;0;0.99754632
0.9482621;0;0;0.99692321
0.9246732;0;0;0.99563849
0.89358443;0;0;0.99404895
0.84561342;0;0;0.99201316
0.77814031;0;0;0.98354506
0.71497923;0;0;0.96818465
0.68116027;0.003421316;0.043060828;0.9531762
0.70566642;0.11881107;0.17741506;0.93620098
0.7548846;0.20854135;0.25099963;0.91744548
0.83970875;0.29707313;0.30564702;0.90701979
0.91530252;0.35878834;0.33885139;0.89316559
0.95690304;0.39060602;0.35246155;0.86964631
0.97845894;0.35351765;0.32572025;0.86628401
0.98926044;0.29368386;0.28149134;0.86257923
0.9941569;0.22126698;0.22227143;0.85787451
0.99605304;0.13389635;0.142814;0.8460862
0.9958958;0.060880877;0.074437283;0.83309317
0.99066961;0.007193314;0.021941373;0.81892461
0.97046441;0;0;0.80110693
0.93969661;0;0;0.78244907
0.90185755;0;0;0.76334941
0.87125909;0;0;0.75242794
0.87519187;0;0;0.74129653
0.91260582;0;0;0.72997588
0.94177628;0;0;0.74712479
0.96002281;0;0;0.76470214
0.97617477;0;0;0.78278375
0.98601234;0;0;0.83091563
0.99030077;0;0;0.8769995
0.99215317;0;0;0.90770847
0.99303102;0.006450989;0.11537716;0.93965048
0.99408352;0.16974726;0.33134314;0.96476138
0.99386847;0.34172288;0.48650259;0.98048675
0.9956519;0.43936783;0.4717809;0.99100971
0.99792594;0.47254455;0.43503574;0.99666303
0.99910218;0.45041662;0.39364487;0.99886173
0.99963188;0.43287575;0.38066611;0.99933493
0.99979538;0.3850174;0.35623944;0.99977767
0.99984854;0.31429547;0.31836021;0.99992871
0.99979162;0.26513422;0.32861629;0.99999964
0.99910486;0.18235914;0.32926795;1
0.98551059;0.05076129;0.23406073;0.99838412
0.90314311;0.005517042;0.00590365;0.99576259
0.84646147;0;0;0.99029183
0.85994089;0;0;0.97353542
0.88572496;0;0;0.97146964
0.89061046;0;0;0.9678176
0.88967675;0;0;0.96257293
0.91761672;0;0;0.97391975
0.96079898;0;0;0.98514473
0.99357837;0;0;0.99516952
0.99899161;0;0;0.99991477
0.99952567;0;0;1
0.99957478;0;0;1
0.99959284;0.006967264;0.059085749;1
0.99951535;0.1306206;0.20266375;1
0.99944258;0.21935582;0.27196029;1
0.99939722;0.32333672;0.33698875;1
0.99920952;0.41052604;0.38287145;1
0.99898601;0.47397846;0.40867007;1
0.99898493;0.48242325;0.41270459;1
0.99911094;0.45754573;0.41221198;1
0.99943012;0.40087509;0.40873349;1
0.99960935;0.30925828;0.39720172;1
0.99972701;0.19364586;0.35670745;1
0.99977344;0.049863182;0.21982466;1
0.99972171;0.005627211;0.007523576;1
0.9995774;0;0;1
0.99947011;0;0;1
0.99947053;0;0;1
0.99947292;0;0;1
0.99949133;0;0;1
0.9994117;0;0;1
0.99905831;0;0;1
0.99840993;0;0;1
0.99756193;0;0;1
0.9967382;0;0;0.99998784
0.99564052;0;0;0.99985075
0.99399042;0.01139567;0.13153993;0.99982512
0.99266136;0.17821246;0.35454166;0.99972737
0.99171406;0.34002125;0.48642251;0.99942458
0.98855388;0.45554507;0.49522656;0.99922788
0.98029774;0.51984346;0.47690225;0.99885696
0.95884305;0.53557146;0.45386958;0.99812078
0.91922975;0.54075402;0.45430976;0.99559629
0.8852576;0.50827968;0.45484287;0.99153042
0.82555842;0.44118401;0.45389414;0.98109293
0.71753079;0.32421339;0.42019337;0.97276831
0.60609502;0.19324218;0.35228485;0.96017337
0.53508615;0.048244644;0.19932869;0.93648481
0.46264553;0.005617374;0.010830075;0.90827852
0.39360455;0;0;0.87925208
0.37238958;0;0;0.84905422
0.43481645;0;0;0.82971925
0.55947489;0;0;0.80978888
0.68235904;0;0;0.78914952
0.75887984;0;0;0.77533048
0.7958672;0;0;0.76120687
0.81011832;0;0;0.74670553
0.81581593;0;0;0.74814546
0.83428019;0;0;0.74742079
0.86497962;0;0;0.74472052
0.89436662;0.01035911;0.063318342;0.75069332
0.9198637;0.12670831;0.18667711;0.75390851
0.94284719;0.19624728;0.23253763;0.75516272
0.95865172;0.28428364;0.29202145;0.77534163
0.96879381;0.35664195;0.33801425;0.78976381
0.97532362;0.40975821;0.36564738;0.7990371
0.97939122;0.42205727;0.37304181;0.80971348
0.98111099;0.40554363;0.37197208;0.81682402
0.98128206;0.36028588;0.36577034;0.8207345
0.97938877;0.27231812;0.33550951;0.82326657
0.97523659;0.16802472;0.28701234;0.824453
0.96895444;0.043594055;0.16393104;0.82323003
0.95930696;0.004635508;0.011154081;0.8198601
0.94396091;0;0;0.81555748
0.9197709;0;0;0.81021541
0.89114076;0;0;0.79819059
0.86695224;0;0;0.78578103
0.84817952;0;0;0.77173853
0.85590976;0;0;0.76325184
0.87698305;0;0;0.75337362
0.89326799;0;0;0.74291968
0.89979869;0;0;0.73690718
0.90067255;0;0;0.73074353
0.89686668;0;0;0.72425091
0.88480186;0.015609117;0.17634647;0.71715784
0.87855601;0.20191003;0.42506963;0.70955837
0.87862253;0.39509434;0.57368648;0.70148546
0.88924479;0.54185957;0.59297025;0.69691575
0.90409064;0.63619137;0.57121038;0.69216204
0.91344762;0.6762414;0.54187059;0.68717408
0.92155439;0.67677534;0.53589833;0.68304765
0.92545086;0.63049132;0.54634941;0.67823362
0.9195689;0.54225409;0.56173778;0.67282861
0.90893942;0.41225702;0.56186986;0.67249644
0.89989471;0.25481102;0.52060902;0.67176169
0.88946134;0.065660894;0.33275789;0.67012775
0.87798703;0.011735423;0.02665122;0.67141616
0.86773956;0;0;0.67168021
0.86124665;0;0;0.67119229
0.86328274;0;0;0.69272393
0.87214434;0;0;0.71243972
0.88683689;0;0;0.72973812
0.89893603;0;0;0.7346589
0.90913475;0;0;0.73844248
0.91692871;0;0;0.74145508
0.9254117;0;0;0.74953997
0.93690312;0;0;0.7570914
0.94809741;0;0;0.76476735
0.95978206;0.015841329;0.072946139;0.77838171
0.97143394;0.14248487;0.21661988;0.79186189
0.98058444;0.2259516;0.27270806;0.80518878
0.98637736;0.31279367;0.32437924;0.84365308
0.98998958;0.37432605;0.35612142;0.86931485
0.99264306;0.40748173;0.36966264;0.88902771
0.99408042;0.38952875;0.35618281;0.90467411
0.99429911;0.34868151;0.3297677;0.91405445
0.99400586;0.28958851;0.29623267;0.92016757
0.99320585;0.21839486;0.2622695;0.92598319
0.99219376;0.13523127;0.21946803;0.93141907
0.97598618;0.035242748;0.12410647;0.93656212
0.93493253;0.003848869;0.009228693;0.93240166
0.90263355;0;0;0.9247849
0.87635332;0;0;0.91230047
0.83125925;0;0;0.90549552
0.78669482;0;0;0.89844996
0.72792667;0;0;0.89113927
0.66232467;0;0;0.88206238
0.60767686;0;0;0.87192714
0.63434649;0;0;0.86123002
0.72299379;0;0;0.85376626
0.78567249;0;0;0.8457886
0.81865495;0;0;0.83758235
0.83173788;0.020957453;0.14778499;0.8322624
0.8245219;0.19052914;0.36521441;0.82675362
0.80380684;0.3439928;0.47164926;0.82092106
0.77522707;0.46386319;0.49780893;0.82194477
0.74653101;0.53817642;0.49394375;0.82287103
0.73317075;0.56641746;0.47950903;0.82369566
0.72996277;0.49416268;0.43154526;0.8172673
0.72471523;0.39264664;0.36909902;0.81086057
0.70990938;0.28161174;0.28528571;0.80341691
0.68774843;0.1811025;0.19580522;0.79661256
0.66418165;0.092514068;0.11275616;0.78967816
0.64086312;0.016538281;0.044160996;0.78256941
0.62530208;0.000545327;0.002964987;0.77612054
0.64546776;0;0;0.76928228
0.6573109;0;0;0.762205
0.67275065;0;0;0.76623619
0.70281947;0;0;0.77011979
0.73472244;0;0;0.77415109
0.77759147;0;0;0.77501798
0.82076889;0;0;0.7754041
0.86106461;0;0;0.77553213
0.88417214;0;0;0.7707479
0.88466406;0;0;0.76583296
0.8501544;0;0;0.76084322
0.76349449;0.020833269;0.13901889;0.7547918
0.63333309;0.15389657;0.27352124;0.74906683
0.49597239;0.23098359;0.29833335;0.74348021
0.3571175;0.28552881;0.29931194;0.73257965
0.23937118;0.30315727;0.29377455;0.72139537
0.15392263;0.29232946;0.27631509;0.70988715
0.10415949;0.33324131;0.31351292;0.71709454
0.079685166;0.35982323;0.34073269;0.72412837
0.065148503;0.36224717;0.37197042;0.7309534
0.062989183;0.29635176;0.37293249;0.74213827
0.078568712;0.19983584;0.36524901;0.75270838
0.15251046;0.058656752;0.23926325;0.76271039
0.29730821;0.011302741;0.032155178;0.77568036
0.47386414;0;0;0.78769451
0.54357076;0;0;0.79922497
0.53446317;0;0;0.81427437
0.50403744;0;0;0.82871258
0.48251143;0;0;0.84231609
0.49671268;0;0;0.86027324
0.54168177;0;0;0.87671196
0.64527255;0;0;0.89106154
0.73799539;0;0;0.91981435
0.80092943;0;0;0.93805909
0.84568954;0;0.000695095;0.95174575
0.87853491;0.024168286;0.14056633;0.97026199
0.90592128;0.16256726;0.27871668;0.97883141
0.9249568;0.24527584;0.30513722;0.98365563
0.9438985;0.31781402;0.33281821;0.98991275
0.95783323;0.35443646;0.34115556;0.99128115
0.96458864;0.35745272;0.33411527;0.99174464
0.96660906;0.38477671;0.355418;0.99273491
0.96806967;0.38759995;0.36622113;0.99076188
0.96891046;0.36202797;0.37096858;0.98802269
0.97066224;0.28719124;0.35173187;0.98802072
0.97397059;0.18910173;0.33296978;0.98789161
0.98008209;0.05416704;0.21974012;0.98734224
0.9860785;0.012424355;0.035161979;0.98889989
0.98919058;0;0;0.99024022
0.99125576;0;0;0.99133539
0.99228632;0;0;0.98935521
0.99258643;0;0;0.98703146
0.99287271;0;0;0.98349452
0.99259818;0;0;0.97695315
0.9919129;0;0;0.96872127
0.9896583;0;0;0.95682442
0.98767263;0;0;0.94301212
0.98528159;0;0;0.92712617
0.98177016;0;0.00128302;0.90945292
0.97526395;0.029567402;0.21499482;0.88708001
0.96605003;0.22525716;0.48099422;0.86357546
0.95442539;0.41294014;0.59348446;0.83926761
0.93462521;0.54836911;0.59737611;0.81953603
0.91225821;0.63023204;0.5716629;0.79906142
0.90120161;0.66082901;0.53991616;0.77811337
0.90440857;0.67991674;0.54870343;0.74540764
0.91818273;0.65305138;0.57509917;0.71212763
0.92802697;0.58122748;0.61210591;0.67829591
0.93032676;0.43938631;0.60680485;0.66401595
0.92125273;0.27180827;0.56322575;0.64932591
0.9001298;0.074542001;0.34562752;0.63439679
0.87300903;0.018185413;0.063962415;0.61538941
0.83315361;0;0;0.59555984
0.76986605;0;0;0.57539761
0.69668519;0;0;0.55267358
0.62914342;0;0;0.53038323
0.5686394;0;0;0.50844634
0.51256436;0;0;0.49278253
0.45997187;0;0;0.47703111
0.43975917;0;0;0.46117431
0.43651542;0;0;0.45217347
0.44154295;0;0;0.44266957
0.45024189;0;0.00260155;0.43266422
0.42014855;0.031916331;0.20616069;0.42767856
0.32484946;0.21017203;0.42645514;0.42107254
0.2103007;0.3591148;0.49716955;0.41395831
0.12751827;0.49409419;0.53545278;0.41816828
0.08378765;0.59658384;0.54754043;0.41046056
0.063791536;0.65912545;0.54630226;0.40499568
0.055405486;0.65951353;0.54310238;0.41107273
0.051003218;0.61823869;0.552634;0.40909034
0.045592554;0.53793752;0.56704265;0.4081991
0.059643101;0.39634752;0.5370363;0.43179461
0.086383678;0.23811713;0.46854085;0.45497042
0.12756573;0.063768506;0.26361415;0.47784126
0.1988644;0.01674141;0.041959397;0.51006216
0.33614561;0;0;0.5419327
0.54900825;0;0;0.57344294
0.75612742;0;0;0.67160797
0.89598417;0;0;0.77010792
0.95922434;0;0;0.80796587
0.98240954;0;0;0.84461534
0.99353999;0;0;0.87104309
0.99875277;0;0;0.88821876
0.99978024;0;0;0.93604493
0.99953061;0;0;0.96998501
0.99798983;0;4.25E-05;0.97557592
0.98947686;0.027953602;0.080606133;0.97604072
0.96715987;0.11033197;0.13834026;0.96176732
0.9366715;0.097232759;0.10483834;0.93062574
0.89777064;0.16279007;0.16755421;0.92507219
0.8410089;0.23224297;0.23024508;0.90960264
0.76057106;0.2990647;0.28541559;0.88835371
0.6857537;0.32010734;0.3012656;0.89334333
0.64861244;0.32045048;0.30608723;0.89326382
0.60125375;0.298069;0.30433545;0.88949525
0.50734651;0.2632789;0.32453418;0.89229047
0.45592621;0.19128667;0.34706116;0.89425111
0.45448244;0.062705576;0.25649548;0.89638913
0.47051972;0.025001248;0.0732814;0.89571583
0.49404609;0;0;0.89396501
0.46899492;0;0;0.8901844
0.41857055;0;0;0.88958716
0.3633799;0;0;0.88866544
0.3152872;0;0;0.88706791
0.27368173;0;0;0.8837148
0.23350741;0;0;0.87681854
0.21847416;0;0;0.86775315
0.21267664;0;0;0.85855764
0.19430533;0;0;0.84918082
0.16787806;0;0.009439904;0.84200686
0.13757674;0.037538879;0.26214772;0.83413994
0.10933014;0.24385905;0.53906524;0.82659894
0.084292188;0.43618399;0.62769622;0.81876415
0.071713403;0.5666303;0.62033451;0.80974585
0.070023306;0.63716936;0.58550072;0.80026662
0.08423239;0.65239161;0.55138981;0.79059356
0.11461419;0.6428827;0.54137623;0.78477347
0.15875322;0.5895654;0.53699064;0.77887094
0.21377622;0.499026;0.52753741;0.77288014
0.25750026;0.39847612;0.5388546;0.76872188
0.2751095;0.26216307;0.52379453;0.76455253
0.2750397;0.081246451;0.35330439;0.76040041
0.26158682;0.029625088;0.1122992;0.76865327
0.23709786;0;0;0.77660489
0.21551728;0;0;0.7844013
0.19122688;0;0;0.78836548
0.16805014;0;0;0.79232228
0.14627822;0;0;0.79639089
0.12911543;0;0;0.79895508
0.11610067;0;0;0.80152762
0.10970985;0;0;0.80410039
0.10015547;0;0;0.80012304
0.081092857;0;0;0.7960664
0.061771076;0;0.01923459;0.79200703
0.04701902;0.040863082;0.26033646;0.78333622
0.036074068;0.23688006;0.51761168;0.77445877
0.022954656;0.41063261;0.58115745;0.76535118
0.010630078;0.54133326;0.58831263;0.75446546
0.00040587;0.62087107;0.56818843;0.74328786
0;0.65002507;0.54481018;0.7318362
0.000620312;0.63958144;0.53327852;0.72640675
0.011991976;0.58968621;0.53094429;0.72088081
0.045090646;0.50485456;0.53131038;0.71526629
0.10217014;0.40303361;0.54090238;0.70209503
0.17220637;0.26663226;0.52521086;0.68858701
0.22609919;0.084017634;0.35663611;0.67478168
0.26861799;0.025419006;0.14462966;0.66508287
0.28254038;0;0;0.6550101
0.27167794;0;0;0.6445961
0.26739678;0;0;0.63615811
0.273747;0;0;0.6273008
0.274185;0;0;0.6180529
0.26033434;0;0;0.61078244
0.23992541;0;0;0.60348892
0.22022507;0;0;0.59624022
0.2151008;0;0;0.58899087
0.22189376;0;0;0.58179516
0.23281394;0;0.02738546;0.57446694
0.24965113;0.046201508;0.32282835;0.56813878
0.28726137;0.2723161;0.65510118;0.56167871
0.3335987;0.50121117;0.75668377;0.55518383
0.35676807;0.6234749;0.68874359;0.54553586
0.36751935;0.67942655;0.6199894;0.53588748
0.37278578;0.67085969;0.56068748;0.5262292
0.36609304;0.65731835;0.54954678;0.50927424
0.35219035;0.60022104;0.5447154;0.49159843
0.3319281;0.50760484;0.53565669;0.47364372
0.32289091;0.37742335;0.49739903;0.45793027
0.32362157;0.23391509;0.43601799;0.44257474
0.32028326;0.072694786;0.25395647;0.42731971
0.33032116;0.035619143;0.089303888;0.41366079
0.34013888;0;0;0.40005404
0.34085396;0;0;0.3864508
0.34238997;0;0;0.3729521
0.34433192;0;0;0.35858268
0.34541991;0;0;0.34299207
0.34376645;0;0;0.33480054
0.34084347;0;0;0.32576659
0.32632592;0;0;0.31467494
0.3120878;0;0;0.31403631
0.3130227;0;0;0.3124491
0.32209766;0;0.037379198;0.30974242
0.32880464;0.04878946;0.30038559;0.3127645
0.35430074;0.25749099;0.58502996;0.31427675
0.35320175;0.45547491;0.66376317;0.31168035
0.33905536;0.59134024;0.65063316;0.32424441
0.32026401;0.66819251;0.61209828;0.33443257
0.29140356;0.68921357;0.57602203;0.34064209
0.25559244;0.68791831;0.57821882;0.35540044
0.22353205;0.65462601;0.59280175;0.37001094
0.19868828;0.57720149;0.61720437;0.38422859
0.20198955;0.43485725;0.60132599;0.39839527
0.23350078;0.27036309;0.54646957;0.4118005
0.29004398;0.086306594;0.33006334;0.42352736
0.38001266;0.035258863;0.12030649;0.45205224
0.47256532;0;0;0.48028192
0.55610353;0;0;0.50835812
0.60994554;0;0;0.5375818
0.61937737;0;0;0.56620818
0.61158252;0;0;0.59101701
0.60506457;0;0;0.61541104
0.61271948;0;0;0.63657928
0.64017093;0;0;0.65561616
0.67440069;0;0;0.66151148
0.71217233;0;0;0.66269833
0.74548572;0;0.0095973;0.65361136
0.77706319;0.048617944;0.12767203;0.66000074
0.815193;0.15582176;0.21353528;0.66181928
0.85378921;0.18279107;0.20217329;0.65754855
0.87520772;0.24295117;0.24892101;0.65078276
0.87810415;0.28580812;0.2808786;0.64203054
0.87137473;0.30967101;0.29650328;0.63106126
0.85613626;0.27157563;0.26591626;0.64201742
0.83526134;0.21953802;0.22018732;0.63964838
0.81353295;0.16144031;0.16538146;0.62884974
0.79470855;0.12074463;0.12817302;0.61659396
0.77341884;0.076301038;0.090457566;0.58906871
0.74524593;0.026355689;0.052533649;0.56776583
0.73647285;0.024001174;0.038544029;0.60160112
0.73033601;0;0;0.6184572
0.71485072;0;0;0.63202858
0.68717152;0;0;0.64641964
0.65533382;0;0;0.65945798
0.6290133;0;0;0.67264271
0.59837407;0;0;0.6850574
0.56758398;0;0;0.69765157
0.53778046;0;0;0.71034122
0.50870746;0;0;0.7153362
0.4842394;0;0;0.720222
0.46335036;2.08E-05;0.0200176;0.72496206
0.44377333;0.051019013;0.15033096;0.72147989
0.43748075;0.16251594;0.23756516;0.71810043
0.46840233;0.19473271;0.22253373;0.71511221
0.47218591;0.25858018;0.26888961;0.70009506
0.45712793;0.30293864;0.29774603;0.6834687
0.42749357;0.32569253;0.3097586;0.66621643
0.39266255;0.3095476;0.29457027;0.65489274
0.36107635;0.27413863;0.2676264;0.64340162
0.3037478;0.22455391;0.23162816;0.63129747
0.2669127;0.18514037;0.21077558;0.61552167
0.25131878;0.13026841;0.1867357;0.59967649
0.23366532;0.050845712;0.13010743;0.5842011
0.22950198;0.021901254;0.062975906;0.57028884
0.2187625;0;0;0.55599552
0.20258515;0;0;0.54196781
0.19332643;0;0;0.52731586
0.19455008;0;0;0.5126456
0.20733804;0;0;0.49781355
0.22790095;0;0;0.48422134
0.25209099;0;0;0.47012079
0.27267101;0;0;0.45577985
0.28784102;0;0;0.44536698
0.30284262;0;0;0.4348824
